"subject","subject_label","predicate","object","object_label","sentence","source_url"
"Meta AI","PERSON","guide","DeepSeek","PRODUCT","Six of the major AI chatbots - Grok, ChatGPT, Meta AI, Claude, DeepSeek, and Gemini - effectively guided a team of Reuters reporters through the steps of simulating a phishing scam, down to describing","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Meta AI","PERSON","guide","Gemini","GPE","Six of the major AI chatbots - Grok, ChatGPT, Meta AI, Claude, DeepSeek, and Gemini - effectively guided a team of Reuters reporters through the steps of simulating a phishing scam, down to describing","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Meta AI","PERSON","guide","Reuters","ORG","Six of the major AI chatbots - Grok, ChatGPT, Meta AI, Claude, DeepSeek, and Gemini - effectively guided a team of Reuters reporters through the steps of simulating a phishing scam, down to describing","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Claude","ORG","guide","DeepSeek","PRODUCT","Six of the major AI chatbots - Grok, ChatGPT, Meta AI, Claude, DeepSeek, and Gemini - effectively guided a team of Reuters reporters through the steps of simulating a phishing scam, down to describing","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Claude","ORG","guide","Gemini","GPE","Six of the major AI chatbots - Grok, ChatGPT, Meta AI, Claude, DeepSeek, and Gemini - effectively guided a team of Reuters reporters through the steps of simulating a phishing scam, down to describing","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Claude","ORG","guide","Reuters","ORG","Six of the major AI chatbots - Grok, ChatGPT, Meta AI, Claude, DeepSeek, and Gemini - effectively guided a team of Reuters reporters through the steps of simulating a phishing scam, down to describing","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"DeepSeek","PRODUCT","guide","Gemini","GPE","Six of the major AI chatbots - Grok, ChatGPT, Meta AI, Claude, DeepSeek, and Gemini - effectively guided a team of Reuters reporters through the steps of simulating a phishing scam, down to describing","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"DeepSeek","PRODUCT","guide","Reuters","ORG","Six of the major AI chatbots - Grok, ChatGPT, Meta AI, Claude, DeepSeek, and Gemini - effectively guided a team of Reuters reporters through the steps of simulating a phishing scam, down to describing","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Gemini","GPE","guide","Reuters","ORG","Six of the major AI chatbots - Grok, ChatGPT, Meta AI, Claude, DeepSeek, and Gemini - effectively guided a team of Reuters reporters through the steps of simulating a phishing scam, down to describing","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Apple","ORG","incentivize","tens of billions of dollars","MONEY","As the executive overseeing Apple’s services division, he’s highly incentivized to protect the tens of billions of dollars a year that Google pays to be the default search engine in Safari.","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Apple","ORG","incentivize","Google","ORG","As the executive overseeing Apple’s services division, he’s highly incentivized to protect the tens of billions of dollars a year that Google pays to be the default search engine in Safari.","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Apple","ORG","incentivize","Safari","PERSON","As the executive overseeing Apple’s services division, he’s highly incentivized to protect the tens of billions of dollars a year that Google pays to be the default search engine in Safari.","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"tens of billions of dollars","MONEY","incentivize","Google","ORG","As the executive overseeing Apple’s services division, he’s highly incentivized to protect the tens of billions of dollars a year that Google pays to be the default search engine in Safari.","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"tens of billions of dollars","MONEY","incentivize","Safari","PERSON","As the executive overseeing Apple’s services division, he’s highly incentivized to protect the tens of billions of dollars a year that Google pays to be the default search engine in Safari.","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Google","ORG","incentivize","Safari","PERSON","As the executive overseeing Apple’s services division, he’s highly incentivized to protect the tens of billions of dollars a year that Google pays to be the default search engine in Safari.","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Google","ORG","say","earlier this year","DATE","“I’ve lost a lot of sleep thinking about it,” he said from the witness stand during Google’s antitrust trial earlier this year.","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"the White House’s","ORG","related_to","AI","GPE","Read Article >- An art critic vs. the White House’s ‘weird AI paintings.’","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Ben Davis","PERSON","write","ArtNet","ORG","Ben Davis writes for ArtNet on PragerU’s America 250-aligned Founders Museum, which is representing figures from American history with AI-animated clips in a way that “...suggests a nation with light ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Ben Davis","PERSON","write","Founders Museum","ORG","Ben Davis writes for ArtNet on PragerU’s America 250-aligned Founders Museum, which is representing figures from American history with AI-animated clips in a way that “...suggests a nation with light ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Ben Davis","PERSON","write","American","NORP","Ben Davis writes for ArtNet on PragerU’s America 250-aligned Founders Museum, which is representing figures from American history with AI-animated clips in a way that “...suggests a nation with light ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Ben Davis","PERSON","write","AI","GPE","Ben Davis writes for ArtNet on PragerU’s America 250-aligned Founders Museum, which is representing figures from American history with AI-animated clips in a way that “...suggests a nation with light ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"ArtNet","ORG","write","Founders Museum","ORG","Ben Davis writes for ArtNet on PragerU’s America 250-aligned Founders Museum, which is representing figures from American history with AI-animated clips in a way that “...suggests a nation with light ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"ArtNet","ORG","write","American","NORP","Ben Davis writes for ArtNet on PragerU’s America 250-aligned Founders Museum, which is representing figures from American history with AI-animated clips in a way that “...suggests a nation with light ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"ArtNet","ORG","write","AI","GPE","Ben Davis writes for ArtNet on PragerU’s America 250-aligned Founders Museum, which is representing figures from American history with AI-animated clips in a way that “...suggests a nation with light ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Founders Museum","ORG","write","American","NORP","Ben Davis writes for ArtNet on PragerU’s America 250-aligned Founders Museum, which is representing figures from American history with AI-animated clips in a way that “...suggests a nation with light ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Founders Museum","ORG","write","AI","GPE","Ben Davis writes for ArtNet on PragerU’s America 250-aligned Founders Museum, which is representing figures from American history with AI-animated clips in a way that “...suggests a nation with light ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"American","NORP","write","AI","GPE","Ben Davis writes for ArtNet on PragerU’s America 250-aligned Founders Museum, which is representing figures from American history with AI-animated clips in a way that “...suggests a nation with light ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Africans","PERSON","mention","AI","ORG","In general, when one of the Founding Fathers did something that fits contemporary standards of equality, such as speak out for the rights of women or enslaved Africans, their AI avatar mentions it.","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"WSJ","ORG","find","Stein-Erik Soelberg","PERSON","The WSJ found that note in a “Clinical Cognitive Profile” ChatGPT provided to Stein-Erik Soelberg, a “56-year-old tech industry veteran with a history of mental instability,” who killed his mother and","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"WSJ","ORG","find","56-year-old","DATE","The WSJ found that note in a “Clinical Cognitive Profile” ChatGPT provided to Stein-Erik Soelberg, a “56-year-old tech industry veteran with a history of mental instability,” who killed his mother and","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"WSJ","ORG","find","earlier this month","DATE","The WSJ found that note in a “Clinical Cognitive Profile” ChatGPT provided to Stein-Erik Soelberg, a “56-year-old tech industry veteran with a history of mental instability,” who killed his mother and","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Stein-Erik Soelberg","PERSON","find","56-year-old","DATE","The WSJ found that note in a “Clinical Cognitive Profile” ChatGPT provided to Stein-Erik Soelberg, a “56-year-old tech industry veteran with a history of mental instability,” who killed his mother and","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Stein-Erik Soelberg","PERSON","find","earlier this month","DATE","The WSJ found that note in a “Clinical Cognitive Profile” ChatGPT provided to Stein-Erik Soelberg, a “56-year-old tech industry veteran with a history of mental instability,” who killed his mother and","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"56-year-old","DATE","find","earlier this month","DATE","The WSJ found that note in a “Clinical Cognitive Profile” ChatGPT provided to Stein-Erik Soelberg, a “56-year-old tech industry veteran with a history of mental instability,” who killed his mother and","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Chatbot","PERSON","upgrade","Old Greenwich[Wall Street Journal","ORG","A Troubled Man, His Chatbot and a Murder-Suicide in Old Greenwich[Wall Street Journal]
- Google is upgrading the Gemini app’s AI image editor.","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Chatbot","PERSON","upgrade","Gemini","PERSON","A Troubled Man, His Chatbot and a Murder-Suicide in Old Greenwich[Wall Street Journal]
- Google is upgrading the Gemini app’s AI image editor.","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Old Greenwich[Wall Street Journal","ORG","upgrade","Gemini","PERSON","A Troubled Man, His Chatbot and a Murder-Suicide in Old Greenwich[Wall Street Journal]
- Google is upgrading the Gemini app’s AI image editor.","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Google","ORG","say","Gemini","PERSON","Google says the Gemini app is better at performing more advanced image editing requests, such as blending two photos, performing multiple edits on the same image, combining different designs, or givin","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Alex Heath","PERSON","explain","Nick Turley","PERSON","Talking to Alex Heath on Decoder, ChatGPT head Nick Turley explains his view on the switch and the feedback the company received.","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Alex Heath","PERSON","’m","Thursday","DATE","I’m Alex Heath, your Thursday episode guest host and deputy editor at The Verge.","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Today","DATE","talk","Nick Turley","PERSON","Today, I’m talking to a very special guest: Nick Turley, the head of ChatGPT at OpenAI.","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Today","DATE","talk","OpenAI","GPE","Today, I’m talking to a very special guest: Nick Turley, the head of ChatGPT at OpenAI.","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Nick Turley","PERSON","talk","OpenAI","GPE","Today, I’m talking to a very special guest: Nick Turley, the head of ChatGPT at OpenAI.","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Sam Altman","PERSON","lead","Nick","GPE","While Sam Altman is definitely the public face of the company, Nick has been leading ChatGPT’s development since the very beginning.","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Nick Turley","PERSON","say","OpenAI","ORG","“In retrospect, not continuing to offer 4o, at least in the interim, was a miss,” Nick Turley, OpenAI’s head of ChatGPT, said on Tuesday.","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Nick Turley","PERSON","say","Tuesday","DATE","“In retrospect, not continuing to offer 4o, at least in the interim, was a miss,” Nick Turley, OpenAI’s head of ChatGPT, said on Tuesday.","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"OpenAI","ORG","say","Tuesday","DATE","“In retrospect, not continuing to offer 4o, at least in the interim, was a miss,” Nick Turley, OpenAI’s head of ChatGPT, said on Tuesday.","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Google","ORG","tap","Photos","GPE","Inside the app, tap the Google account button at top-right, then go to Photos settings > Preferences > Gemini features in Photos, and turn off either “Search with Ask Photos” or “Use Gemini in Photos”","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"47-year-old","DATE","dig","Canadian","NORP","This article digs into the ChatGPT conversation history of a 47-year-old Canadian man who was told by the bot that he’d “discovered a novel mathematical formula” that could take down the internet and ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"year","DATE","related_to","AI","ORG","This year’s AI Index — a 500-page report tracking 2023’s worldwide trends in AI — is out.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"year","DATE","related_to","2023","DATE","This year’s AI Index — a 500-page report tracking 2023’s worldwide trends in AI — is out.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"year","DATE","related_to","AI","GPE","This year’s AI Index — a 500-page report tracking 2023’s worldwide trends in AI — is out.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"AI","ORG","related_to","2023","DATE","This year’s AI Index — a 500-page report tracking 2023’s worldwide trends in AI — is out.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"AI","ORG","related_to","AI","GPE","This year’s AI Index — a 500-page report tracking 2023’s worldwide trends in AI — is out.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2023","DATE","related_to","AI","GPE","This year’s AI Index — a 500-page report tracking 2023’s worldwide trends in AI — is out.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"year","DATE","cover","AI","GPE","This year’s report covers the rise of multimodal foundation models, major cash investments into generative AI, new performance benchmarks, shifting global opinions, and new major regulations.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"This past year","DATE","release","2022","DATE","A Move Toward Open-Sourced
This past year, organizations released 149 foundation models, more than double the number released in 2022.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2022","DATE","related_to","2021","DATE","Of these newly released models, 65.7% were open-source (meaning they can be freely used and modified by anyone), compared with only 44.4% in 2022 and 33.3% in 2021.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"GSM8K","ORG","achieve","AgentBench","ORG","On 10 selected benchmarks, closed models achieved a median performance advantage of 24.2%, with differences ranging from as little as 4.0% on mathematical tasks like GSM8K to as much as 317.7% on agen","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"This past year","DATE","edge","Google","ORG","This past year Google edged out other industry players in releasing the most models, including Gemini and RT-2.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"This past year","DATE","edge","Gemini","GPE","This past year Google edged out other industry players in releasing the most models, including Gemini and RT-2.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"Google","ORG","edge","Gemini","GPE","This past year Google edged out other industry players in releasing the most models, including Gemini and RT-2.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2019","DATE","lead","Google","ORG","In fact, since 2019, Google has led in releasing the most foundation models, with a total of 40, followed by OpenAI with 20.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2019","DATE","lead","OpenAI","GPE","In fact, since 2019, Google has led in releasing the most foundation models, with a total of 40, followed by OpenAI with 20.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"Google","ORG","lead","OpenAI","GPE","In fact, since 2019, Google has led in releasing the most foundation models, with a total of 40, followed by OpenAI with 20.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"This past year","DATE","release","UC Berkeley","ORG","Academia trails industry: This past year, UC Berkeley released three models and Stanford two.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"This past year","DATE","release","Stanford","ORG","Academia trails industry: This past year, UC Berkeley released three models and Stanford two.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"UC Berkeley","ORG","release","Stanford","ORG","Academia trails industry: This past year, UC Berkeley released three models and Stanford two.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"Google","ORG","cost","an estimated $191 million","MONEY","Google’s Gemini Ultra cost an estimated $191 million worth of compute to train, while OpenAI’s GPT-4 cost an estimated $78 million.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"Google","ORG","cost","OpenAI","PERSON","Google’s Gemini Ultra cost an estimated $191 million worth of compute to train, while OpenAI’s GPT-4 cost an estimated $78 million.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"Google","ORG","cost","an estimated $78 million","MONEY","Google’s Gemini Ultra cost an estimated $191 million worth of compute to train, while OpenAI’s GPT-4 cost an estimated $78 million.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"an estimated $191 million","MONEY","cost","OpenAI","PERSON","Google’s Gemini Ultra cost an estimated $191 million worth of compute to train, while OpenAI’s GPT-4 cost an estimated $78 million.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"an estimated $191 million","MONEY","cost","an estimated $78 million","MONEY","Google’s Gemini Ultra cost an estimated $191 million worth of compute to train, while OpenAI’s GPT-4 cost an estimated $78 million.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"OpenAI","PERSON","cost","an estimated $78 million","MONEY","Google’s Gemini Ultra cost an estimated $191 million worth of compute to train, while OpenAI’s GPT-4 cost an estimated $78 million.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2017","DATE","cost","Transformer","ORG","In comparison, in 2017, the original Transformer model, which introduced the architecture that underpins virtually every modern LLM, cost around $900.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2017","DATE","cost","LLM","ORG","In comparison, in 2017, the original Transformer model, which introduced the architecture that underpins virtually every modern LLM, cost around $900.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2017","DATE","cost","around $900","MONEY","In comparison, in 2017, the original Transformer model, which introduced the architecture that underpins virtually every modern LLM, cost around $900.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"Transformer","ORG","cost","LLM","ORG","In comparison, in 2017, the original Transformer model, which introduced the architecture that underpins virtually every modern LLM, cost around $900.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"Transformer","ORG","cost","around $900","MONEY","In comparison, in 2017, the original Transformer model, which introduced the architecture that underpins virtually every modern LLM, cost around $900.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"LLM","ORG","cost","around $900","MONEY","In comparison, in 2017, the original Transformer model, which introduced the architecture that underpins virtually every modern LLM, cost around $900.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"the United States","GPE","outpace","2023","DATE","At least in terms of notable machine learning models, the United States vastly outpaced other countries in 2023, developing a total of 61 models in 2023.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"the United States","GPE","outpace","2023","DATE","At least in terms of notable machine learning models, the United States vastly outpaced other countries in 2023, developing a total of 61 models in 2023.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2023","DATE","outpace","2023","DATE","At least in terms of notable machine learning models, the United States vastly outpaced other countries in 2023, developing a total of 61 models in 2023.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2019","DATE","lead","U.S.","GPE","Since 2019, the U.S. has consistently led in originating the majority of notable models, followed by China and the UK.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2019","DATE","lead","China","GPE","Since 2019, the U.S. has consistently led in originating the majority of notable models, followed by China and the UK.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2019","DATE","lead","UK","GPE","Since 2019, the U.S. has consistently led in originating the majority of notable models, followed by China and the UK.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"U.S.","GPE","lead","China","GPE","Since 2019, the U.S. has consistently led in originating the majority of notable models, followed by China and the UK.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"U.S.","GPE","lead","UK","GPE","Since 2019, the U.S. has consistently led in originating the majority of notable models, followed by China and the UK.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"China","GPE","lead","UK","GPE","Since 2019, the U.S. has consistently led in originating the majority of notable models, followed by China and the UK.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2023","DATE","hit","AI","GPE","Move Over, Human
As of 2023, AI has hit human-level performance on many significant AI benchmarks, from those testing reading comprehension to visual reasoning.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2023","DATE","hit","AI","ORG","Move Over, Human
As of 2023, AI has hit human-level performance on many significant AI benchmarks, from those testing reading comprehension to visual reasoning.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"AI","GPE","hit","AI","ORG","Move Over, Human
As of 2023, AI has hit human-level performance on many significant AI benchmarks, from those testing reading comprehension to visual reasoning.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"AI","GPE","have","AI","ORG","Because AI has been blasting past so many standard benchmarks, AI scholars have had to create new and more difficult challenges.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2021","DATE","gain","AI","GPE","While AI private investment has steadily dropped since 2021, generative AI is gaining steam.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2023","DATE","attract","$25.2 billion","MONEY","In 2023, the sector attracted $25.2 billion, nearly ninefold the investment of 2022 and about 30 times the amount from 2019 (call it the ChatGPT effect).","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2023","DATE","attract","2022","DATE","In 2023, the sector attracted $25.2 billion, nearly ninefold the investment of 2022 and about 30 times the amount from 2019 (call it the ChatGPT effect).","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2023","DATE","attract","2019","DATE","In 2023, the sector attracted $25.2 billion, nearly ninefold the investment of 2022 and about 30 times the amount from 2019 (call it the ChatGPT effect).","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"$25.2 billion","MONEY","attract","2022","DATE","In 2023, the sector attracted $25.2 billion, nearly ninefold the investment of 2022 and about 30 times the amount from 2019 (call it the ChatGPT effect).","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"$25.2 billion","MONEY","attract","2019","DATE","In 2023, the sector attracted $25.2 billion, nearly ninefold the investment of 2022 and about 30 times the amount from 2019 (call it the ChatGPT effect).","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2022","DATE","attract","2019","DATE","In 2023, the sector attracted $25.2 billion, nearly ninefold the investment of 2022 and about 30 times the amount from 2019 (call it the ChatGPT effect).","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"AI","GPE","account","2023","DATE","Generative AI accounted for over a quarter of all AI-related private investments in 2023.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"U.S.","GPE","win","$$ Race","MONEY","U.S. Wins $$ Race
And again, in 2023 the United States dominates in AI private investment.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"U.S.","GPE","win","2023","DATE","U.S. Wins $$ Race
And again, in 2023 the United States dominates in AI private investment.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"U.S.","GPE","win","the United States","GPE","U.S. Wins $$ Race
And again, in 2023 the United States dominates in AI private investment.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"U.S.","GPE","win","AI","GPE","U.S. Wins $$ Race
And again, in 2023 the United States dominates in AI private investment.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"$$ Race","MONEY","win","2023","DATE","U.S. Wins $$ Race
And again, in 2023 the United States dominates in AI private investment.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"$$ Race","MONEY","win","the United States","GPE","U.S. Wins $$ Race
And again, in 2023 the United States dominates in AI private investment.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"$$ Race","MONEY","win","AI","GPE","U.S. Wins $$ Race
And again, in 2023 the United States dominates in AI private investment.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2023","DATE","win","the United States","GPE","U.S. Wins $$ Race
And again, in 2023 the United States dominates in AI private investment.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2023","DATE","win","AI","GPE","U.S. Wins $$ Race
And again, in 2023 the United States dominates in AI private investment.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"the United States","GPE","win","AI","GPE","U.S. Wins $$ Race
And again, in 2023 the United States dominates in AI private investment.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2023","DATE","related_to","$67.2 billion","MONEY","In 2023, the $67.2 billion invested in the U.S. was roughly 8.7 times greater than the amount invested in the next highest country, China, and 17.8 times the amount invested in the United Kingdom.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2023","DATE","related_to","U.S.","GPE","In 2023, the $67.2 billion invested in the U.S. was roughly 8.7 times greater than the amount invested in the next highest country, China, and 17.8 times the amount invested in the United Kingdom.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2023","DATE","related_to","China","GPE","In 2023, the $67.2 billion invested in the U.S. was roughly 8.7 times greater than the amount invested in the next highest country, China, and 17.8 times the amount invested in the United Kingdom.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2023","DATE","related_to","the United Kingdom","GPE","In 2023, the $67.2 billion invested in the U.S. was roughly 8.7 times greater than the amount invested in the next highest country, China, and 17.8 times the amount invested in the United Kingdom.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"$67.2 billion","MONEY","related_to","U.S.","GPE","In 2023, the $67.2 billion invested in the U.S. was roughly 8.7 times greater than the amount invested in the next highest country, China, and 17.8 times the amount invested in the United Kingdom.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"$67.2 billion","MONEY","related_to","China","GPE","In 2023, the $67.2 billion invested in the U.S. was roughly 8.7 times greater than the amount invested in the next highest country, China, and 17.8 times the amount invested in the United Kingdom.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"$67.2 billion","MONEY","related_to","the United Kingdom","GPE","In 2023, the $67.2 billion invested in the U.S. was roughly 8.7 times greater than the amount invested in the next highest country, China, and 17.8 times the amount invested in the United Kingdom.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"U.S.","GPE","related_to","China","GPE","In 2023, the $67.2 billion invested in the U.S. was roughly 8.7 times greater than the amount invested in the next highest country, China, and 17.8 times the amount invested in the United Kingdom.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"U.S.","GPE","related_to","the United Kingdom","GPE","In 2023, the $67.2 billion invested in the U.S. was roughly 8.7 times greater than the amount invested in the next highest country, China, and 17.8 times the amount invested in the United Kingdom.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"China","GPE","related_to","the United Kingdom","GPE","In 2023, the $67.2 billion invested in the U.S. was roughly 8.7 times greater than the amount invested in the next highest country, China, and 17.8 times the amount invested in the United Kingdom.","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2013","DATE","look","the United States","GPE","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2013","DATE","look","$335.2 billion","MONEY","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
"2013","DATE","look","China","GPE","That lineup looks the same when zooming out: Cumulatively since 2013, the United States leads investments at $335.2 billion, followed by China with $103.7 billion, and the United Kingdom at $22.3 bill","https://hai.stanford.edu/news/ai-index-state-ai-13-charts"
